source,text
keyword_reviews01.xlsx,아 작년에 작업용으로 북4프로 샀었는데 그냥 더 기다리다가 5 프로 살껄 그랬나 배터리 차이가 너무 크다 북4프로는 배터리가 너무 빨리 녹아서 항상 충전기랑 전기코드를 찾고 있음
keyword_reviews01.xlsx,와 JN테크다 합방 감사히 보겠습니다
keyword_reviews01.xlsx,저가격차이 저무게 차이면 비교대상이 될수 없죠 게다가 더 가벼운게 배터리 용량이 더크다 근데 이과가 알루가 튼튼하고 고급스럽다고 했다고요
keyword_reviews01.xlsx,이미지의 절반이 모자이크인데 뭐하러 올리나 싶기도 합니다 구입한지 열흘이 조금 넘은 오늘에야 외부에서 처음 실사용을 해봤어요 일이 되는지 테스트를 하다보니 일을 해버리고 왔네요 휴가중인데 말이에요 1 5시간 정도 사용했고 간단하게 소감을 남겨볼까 합니다 1 무게그램을 선택한 주 요인인 만큼 만족스럽습니다 1 6kg 맥북프로 14 보다 확실히 들고다니기 수월하다는 느낌이 들어요 2 크기귀퉁이를 좀 우겨넣으면 딱 맞는 가방을 찾아서 크기도 그렇게 크다는 느낌은 안들어요 대신 백팩을 주로 사용하시면 가방을 선택할 때 변수가 될 것 같다는 생각은 드네요 3 화면크기정말 대만족이에요 17인치가 주는 시원함에서 돈을 쓴 보람이 한껏 느껴지거든요 모자이크 떡칠을 해놔서 제대로 느껴지지 않으실 수 있지만 창을 좌우로 띄워놓고 실사용이 가능합니다 예전에는 17인치가 데스크탑 메인 모니터 사이즈였다는 점을 생각하면 휴대할 수 있다는게 정말 감지덕지한 일이죠 4 4열 숫자패드루나레이크를 포기하면서까지 17인치로 오게 된 요인이었습니다 업무상 숫자패드를 많이 사용한다면 4열 분명히 만족 하실거에요 사무실에서 숫자를 입력할 때 대비 최소 90 정도의 느낌은 주는 것 같습니다 3열과의 차이점인 키와 엔터 키의 쾌적함을 느끼니 잘 한 선택이지 싶네요 5 배터리99 완충 상태로 나가서 1 5시간동안 사용 후 95 로 돌아왔습니다 화면밝기 75 에 와이파이 VPN 블투마우스 사용했고요 그런데 99 일때 뻥튀기가 심하기 때문에 1 5시간당 4 5 로 총 사용예상 시간을 환산하기엔 무리가 있어요 1시간 동안 99 를 유지하고 나머지 30분간 4 가 소모됐거든요 이전에 M1 맥북을 사용했다보니 솔직히 살 짝 녹는다는 느낌은 있습니다 제 사용환경에서 6 8시간 내외를 버티지 않을까 싶은데 올데이로 테스트를 해볼 기회가 있을지 모르겠네요 진짜 이래주면 얼마나 좋을까요 결론을 말씀드리면 화면이 작고 가상윈도우라는 한계때문에 여러모로 번거로움이 따랐던 맥북 14인치와 비교해서 업무가 된다는 하고 싶다는 느낌이 충분히 들더라고요 네이티브 윈도우 환경이란 점과 큰 화면 숫자 입력시 상단 숫자키를 독수리 타법으로 치지 않아도 된다는 점이 그렇습니다 LG가 17인치 루나레이크 버전을 왜 안내놓는지 하루에 세 번씩 생각하고 있어요 해외에선 출시 했던데요 루나가 꼭 애로우보다 우월하다는건 아니지만 제 패턴 사무용 에 굉장히 적합할 것 같거든요 놋북 가지고 일을 얼마나 할까 싶지만 일 핑계로 노트북을 산 자의 간략한 후기였습니다 그런데 카페를 자주 와서 그런지 A14같은 작고 더 가벼운 서브가 있으면 좋겠다는 생각이 좀씩 드네요
keyword_reviews01.xlsx,"*** 프로 : ** 화면, 성능, 배터리 수명, 키보드"
keyword_reviews01.xlsx,이것은 전문가가 단점을 넘어서는 잘 지어진 노트북입니다. OLED 화면은 환상적이며 어두운 방에서 콘텐츠를 보는 것은 즐거웠습니다. 하루 종일 배터리 수명과 얇고 가벼운 형태의 요인으로 여행하기가 매우 쉽습니다.
keyword_reviews01.xlsx,"나는 주로 스탠드 모드에서 사용할 수있는 것을 찾고 있습니다. 내용을 읽는 동안 PC 앞에있을 필요가 없으므로 집중적 인 디스플레이, 배터리 및 내구성이 뛰어납니다. 쿨러를 달리는 것을 선호합니다. 이 두 가지 모두 장단점을 가지고 있으며, 하나는 Acer 인 Gram 가격의 절반입니다. 새로운 2022 모델은 $ 200, $ 700이므로 큰 차이는 없습니다. 이 중 어느 것이 추천 하시겠습니까, 아니면 더 나은 선택이 될 다른 대형 디스플레이 2in1이 있습니까?"
keyword_reviews01.xlsx,"Ninkear A15 Pro의 배터리 수명은 에너지 효율적인 AMD Ryzen 프로세서 덕분에 적합합니다. 적당한 사용 (사무실, 브라우징, 스트리밍)으로 6 ~ 7 시간의 사용이 가능하므로 근무일 또는 더 긴 대학 세션의 동반자가됩니다. 냉각 시스템은 정상 작동 중에 간신히들을 수 없습니다. 하중하더라도 소음 수준은 낮게 유지되며 케이스는 특정 지역에서만 가열되지만 전체적으로 눈에 띄지 않습니다."
keyword_reviews01.xlsx,"지난 5 년 동안 저는 독점적으로 Apple 노트북을 사용해 왔습니다. 팔 라인업이 나왔을 때, 그것은 놀라운 배터리 수명과 견고한 성능 인 나에게 완벽한 솔루션처럼 느껴졌습니다. 지난 1 년 반 동안, 나는 ** MacBook Pro 14 ""M3 Pro (18GB RAM / 512GB SSD) **를 사용하여 주로 녹, 파이썬 및 타입 스크립트를 프로그래밍하는 데 사용했습니다."
keyword_reviews01.xlsx,"PRO 모델이 아닌 ** MacBook Air 13 ""(16GB/512GB) **와 ThinkBook을 비교하는 것이 더 합리적이라고 생각합니다. 몇 주 안에이 비교를 수행 할 계획이며 차이가 더 작을 것으로 예상합니다. 그러나 공기가 여전히 배터리 수명에서 ThinkBook을 철거 할 것이라고 생각합니다."
keyword_reviews01.xlsx,"비디오 편집 (4K가 아니라 1080p), 3D 렌더링 및 사진 편집에 적합하거나 처리 할 수있는 노트북을 찾고 있습니다. 예산은 $ 850입니다. 나는 eBay에서 837 달러에 (1 년 보증과 30 일 반품이 있음) 리퍼브 M1 Pro 16-Core GPU, 32GB RAM, 512GB SSD (내 데이터를 외부로 저장할 수 있지만 걱정하지는 않는다)를받을 생각입니다. 그러나 나는 Windows 노트북에 대해 생각하고있었습니다. 저는 현재 끔찍한 배터리 수명이있는 끔찍한 2019 MacBook Pro 16 인치 32GB 1TB SSD를 가지고 있습니다 (1200 달러의 충전주기가 필요합니다. 140 달러로 교체해야합니다)와 과열 문제 (팬들은 크롬과 용감한 것을로드하여 크게 시끄럽습니다."
keyword_reviews01.xlsx,나는이 랩탑의 차이점을 알고 있으며 이것이 바로 내가 결정할 수없는 이유입니다. S14는 더 얇습니다. 비록 많은 배터리 수명이 많지는 않지만 리뷰에서 본 것에서는 약간 더 나은 빌드 품질을 가지고 있습니다. 그것은 내가 필요한 모든 것들이지만 프로세서에는 효율과 배터리 수명에 도움이되는 8 코어가 있지만 Ultra 9의 16 코어가 필요할지 확실하지 않습니다.
keyword_reviews01.xlsx,학교를위한 노트북이므로 7 시간 이상 지속될 수있는 배터리가 필요합니다. AMD 프로세서가 그 범주에서 좋다고 들었습니다. 나는 특정 소프트웨어를 사용하지 않고 수업에 내 노트와 다른 가벼운 활동을 기록하기 위해 개념 만 사용합니다. 나는 사용할 수 없기 전에 1 년 이상 사용할 수있는 합리적인 프로세서를 원합니다. 내 예산은 최대 800 유로입니다. 좋은 노트북의 합리적인 가격처럼 보입니다. RAM과 SSD 슬롯을 변경하여 향후 더 쉽게 업그레이드하거나 수리 할 수있게되면 감사하겠습니다. 고품질 스크린이 예산에 적합하다고 생각하지 않으므로 기본 화면은 괜찮습니다. 튼튼한 노트북은 어떤 일이 일어날 지 알지 못하기 때문에 감사 할 것입니다. 크기는 실제로 중요하지 않지만 16 인치 화면이 너무 크지는 확실하지 않습니다. Lenovo ThinkPad E16/14 G2/G6 AMD와 같은 일부 모델을 보았습니다. 왜냐하면 견고하고 많은 포트와 좋은 배터리가 있기 때문입니다. 또한 Dell Pro 14 PC14255와 Lenovo IdeaPad Slim 5 16akp10을 살펴 보았습니다. 전자는 더 나은 CPU를 가지고 있지만 후자는 쉽게 손상 될 수있는 것처럼 보입니다. 나는 결정할 수 없어서 여러분들에게 도움을 요청하고 싶었습니다.
keyword_reviews01.xlsx,"그러나 나는 배터리 수명에 대해 조금 확신하지 못합니다. 그것은 저에게 큰 문제입니다. 적어도 10 시간 동안 플러그를 뽑은 노트북을 사용할 수 있기를 원합니다. 그것은 내가 MacBook Pro M1과 지속적으로 얻은 것입니다. Apple 애호가들이 Apple Silicon MacBook과 함께 얻는 것으로 20 시간 이상의 배터리 수명을 보지 못했습니다. 여러 브라우저 탭을 피하고 PowerPoint 및 Excel을 건너 뛰거나 음악 제작 소프트웨어를 사용하지 않는 경우에만 가능하며 기본적으로 실제 작업을 수행하지 않습니다. 그럼에도 불구하고, 그것은 10 시간 동안 갈 수있게 해주었습니다. 예, 실제로 일을 끝내면서 10 시간의 배터리 수명에 만족합니다."
keyword_reviews01.xlsx,육아하면서 오히려 노트북을 더 많이 쓰게 됐다 일단 손으로 쓰던 일기를 노션으로 대체하기 시작했으며 아기 영양제 이유식 등 공부해야할 것들도 많아졌기 때문이다 아무래도 정보를 찾을 때에는 검색용 정리용 모니터를 하나씩 두는 게 편한데작은 노트북 화면을 반으로 쪼개서 쓰기엔 좀 번거로움이 있었다 아기방을 만들면서 책상을 옮겼기 때문에 식탁이나 테이블을 왔다갔다하며 쓰기엔 일반 모니터를 쓰기 부담스럽기도 했다 샀다 포터블 모니터 내 노트북이 LG그램이므로 포터블모니터도 깔맞춤을 해주었다 LG그램뷰 정식 명칭은 LG gram view라고 한다 검색해보니 16MQ70과 16MR70모델이 있었는데MR이 2023년에 나온 신상 2세대라고 함 설레는 맘으로 언박싱했는데 이건 뭘까 코뿔소 코뿔소를 마주한 당황스러운 마음을 가다듬고 나니 영롱한 그램뷰가 모습을 드러냈다 존예보스 은은한 무광이라 느낌이 부드럽고 좋다 이게 안티글레어패널이라고 빛 반사를 낮췄다는데그래서인지 뭔가 액정부터 부드러운 느낌적인 느낌 뒷면도 부드러운 무광 재질이라 떨어뜨릴까봐 걱정됨 그런데 내가 진짜 놀란 점이 있다 엄청 가볍다 내가 엄청 가볍다는걸 보여주려고 두 손가락으로 집어보았는데떨어질 것 같은 느낌 없이 안정감있게 들 수 있었다 670g으로 아주 가벼운 무게라 집에서 쓰기에도 정말 좋은데 아무래도 재택근무나 워케이션 가는 직장인들에게 추천할 만 하다 나도 재택근무 자주 하던 직장인 시절에 이걸 샀더라면 능률이 더 올랐을 것 같다는 생각을 해본다 포터블모니터가 있던 자리 아래에는이렇게 사용설명서와 C C 케이블이 들어있다 C C라 hdmi케이블인 노트북은 연결잭이 필요할수도 있겠다 등장한 풀리오 커버 이게 있어야 이동중에도 안심할 수 있다 끝부분에 자석이 있어서 뒷면에 살짝 걸치도록 커버를 씌우면 된다 커버를 접으면 이렇게 원하는 각도로 세울 수도 있다 모니터 받침대같은거 따로 준비할 필요가 없다는 말씀 그램뷰재생187좋아요000 15그램뷰초 라락 노트북과 연결해봄Full HD보다 2배 정밀한 WQXGA 초고해상도란다 약 400만 화소라는데 확실히 기존 노트북 화면보다 깨끗하게 나오긴 함그리고 C타입 연결포트가 양쪽에 있어서 원하는 방향으로 모니터를 설치할 수도 있고 세로 버전도 가능하다 재택근무하는 직장인부터 카공하는 대학생한테도 추천해주고 싶은LG 그램뷰 후기였다 아니 근데 이게 뭔데 이건 왜준건데 액자로 쓰라는데 이게 그램뷰랑 무슨상관인건데 아시는분 있으면 댓글좀 달아주세요 LG전자 LG그램 16MR70가격가격비교 최저 320 880원 내돈내산
keyword_reviews01.xlsx,이번에는 대학생 때부터 사고싶었던 LG gram 노트북 사용 후기입니다 옛날부터 gram에 대한 이상한 로망이 있었어서 돈벌면 무조건 사야겠다 했었던 물건이라여유가 생기자마자 바로 구매했던 노트북입니다외장그래픽 내장그래픽 인치 고민이 되게 많았었는데 PC없이 노트북만 있으면 될 거 같아서 이왕 살 거 그냥 가장 좋은 걸로 사자 해서LG 그램 프로 17 노트북 Ultra7 32GB 512GB WIN11 RTX3050 17Z90SP ED7HK 제품을 거침없이 구매했었습니다 광고 협찬이 아니기때문에 진짜 6개월동안 사용하고 장단점에 대해 공유하려고합니다 우선 처음 제품이 오자마자 느꼈던 감정은 역시 gram이다 너무 가볍다 였습니다 17인치라 되게 큰 노트북인데도 불구하고 역시 gram이라 가볍긴합니다 제품의 무게를 알아보니 1 379g 이더라고요들고다니기에는 진짜 좋습니다 사진을 못찍었지만 디자인은 진짜 만족스럽습니다 포트로는 USB A 포트2개 지금은 무선 키보드 마우스가 꽂혀있어 딱 적당합니다 USB C 포트 2개 헤드폰 HDMI 포트로 따로 허브가 필요없이 딱 적당하게 구성되어 있습니다 배터리도 오래가고 키보드 불도 low high로 조절할 수 있습니다17인치부터 있는 숫자 자판 너무 만족스럽습니다 키감이 안좋아졌단 평이 있는데 그전 gram을 안써봐서 잘 모르지만 전 불편함 없이 만족합니다이건 그냥 이뻐서 찍어봤습니다 노트북을 웹서핑 문서작성 간단한 게임 리그오브레전드 용도로 사용하려고 구매했었는데6개월 동안 사용해본결과 웹서핑 문서작성은 더활나위 없이 좋았으나 게임용도로는 살짝 부족했었습니다 게임을 돌리면 발열도 많이되고 배터리도 빨리 닳더라고요 게임 위주이신 분들은 게이밍 노트북을 구매하는 게 더 좋을 거 같단 생각이 드네요가격대비 만족스럽냐 물으신다면 반반입니다제가 이 노트북 활용을 잘 못한 부분도 있으나 생각보다 비싼 돈이라 초반에는 타 노트북 샀어도 괜찮았겠다 생각이 종종 들었습니다 지금이야 그냥 내꺼다 내 노브툭 너무좋다 하고 쓰니까 이제 그런 생각은 없습니다 실제로도 만족스럽고 부족한 부분은 많이 없습니다 장점요약1 이쁜 디자인2 LG gram의 가벼움3 긴 배터리4 노트북에서 볼 수 없었던 그래픽 카드단점요약1 생각보다 비싼 가격2 게임에는 조금의 부족함3 장시간 고사양 작업시 발열
keyword_reviews01.xlsx,안녕하세요 새로운 취미 생활을 만들고자 이리저리 고민하다 제대로 블로그를 시작해 보자 생각을 가지곤컴퓨터를 구매하기 위해 이리저리 알아봤는데요 데스크톱은 모니터 본체 키보드 마우스 등등 구매할 것들이 너무 많아서 패스 비교적 구매할 것이 적은 노트북을 사기로 결심했습니다 쿄쿄저는 따로 컴퓨터 게임을 하지도 않고 데스크톱을 놓기엔 원룸 자취방 공간엔 너무 사치였기 때문에 또륵 그러다 제 눈에 들어온 LG 그램 사실 너 무 유명해서 모르는 사람이 없을 정도의 인기 제품이잖아요 근데 이제 그중에서도 너무 여러 가지 상품들이 있어서 고민이 됐지만 LGE COM 공식 온라인 쇼핑몰엘지 전자 공식 온라인 쇼핑몰의 노트북 카테고리에 들어가니베스트 랭킹이 쭈르륵 있었어요 처음 고민할 땐 2위 였던 요 제품 구매할 땐 바로 1위로 올라가 있더라구욧 바로바로 16Z90SP KAOWK 온라인 몰에서만 판매한다더라고요 앞에 16은 화면 16인치를 뜻하는 것 같음 지금 당장 내가 노트북으로 할 건 블로그 사진 편집뿐인데 너무 비싸지 않았으면 좋겠고 추후에 여유가 되면 영상 편집 게임도 을 하고 싶었어요 결론적으로 요 친구 내 조건에 아주 딱 들어맞는 친구다 제품 사양은 요렇습니다 화면 크기 40 6cm 16인치 색상 에센스 화이트무게 1 199gCPU 인텔 코어 울트라 5 프로세서 125H출시 OS 윈도우 11 홈 64비트 메모리 용량 16GBSSD 512GB 확장 슬롯 1 사실 컴알못 이라 사양은 잘 모르고 예쁜데 가볍다고 이거 완전 내꼬쟈나구매를 위해서 이곳저곳 손품을 팔아봤지만 발품 팔러 나가기엔 너무 더운 8월 여름이었다 내 조건에선 엘지 공식 스토어에서 구매하는 게 제일 저렴할 것 같아서 구매 결정 쾅쾅 어떻게 얼마나 할인받았는지 아르켜 주께 일단 공식 홈에서는정가 2 590 000원의 노트북을 기본 할인 27 를 해줘요 근데 우리 이렇게 간단하게 비싸게 사진 않을 거잖아요 홈페이지 메인이벤트 페이지에서 쿠폰을 발급받아 줍니다 무려 7 할인 쿠폰 결제 금액이 크니까 7프로도 할인 금액이 엄청 크다는 오예 132 300원 이득 Total 1 757 700원에 구매 가능 기본 할인만 받으려면 이곳저곳 가격 비교 좀 더 해보는 게 좋을 것 같아요 여기서부터는 할인 혜택 안내신한 현대 롯데 KB 국민 하나 pay 카드 있는 분들 쏘리질러 최대 7 결제일 추가 할인을 해준다고요 이렇게 구매하게 되면 총1 757 700 123 000 1 634 700원 최고급 신형 노트북을 이 가격에 살 수 있다고요 근데 이제 여기서 추가 할인을 더 받았는데요 바아로멤버십 포인트 입니당 올 초 부모님 댁이 이사 가시면서 가전 가구 등을 새로 맞추면서엘지 가전제품을 구매했는데 엘지 베스트숍에서 20만 포인트를 리워드로 주셨어요 거기다 구매 제품 사진 리뷰 올리면 3 000포인트씩 더 준답니다 알뜰 살뜰 모은 포인트 이때 쓰지 또 언제 쓰겠어요 그리하야 저의 토탈 구매 금액은1 545 200에서 롯데카드 결제일 7 할인 108 100원 받아서Total 1 437 100원에 구매 성공 카드 할인은 쿠폰 적립금 모두 사용 후 최종 결제 금액에서 할인돼요 멤버십 포인트 사용해서 7프로 할인 123 000 108 100으로 줄었어요 결제할 토탈 금액이 줄어서 그렇답니당 그래도 개이득 쿄쿄 새벽에 결제하고 밝아 온 아침 설레는 메시지 빠르다 빨라 LG 전자 일 처리 증말루 맘에 든다 네 네 네 바로 배송해 주세요 저도 감사합니댜 아니 이거 무슨 노트북도 결제하자마자 바로 다음날 받고 막 그런 거야 언제 세상이 이렇게까지 발전 했따고 배송 기사님이 연락 와서 토요일 오전 11시쯤 방문하겠다고 하셨는데 토요일에도 출근하는 나 다행히 직접 배송 안 받아도 된대서문 앞에 둬주시기로 함 두근두근 두근 호옥씨나 누가 엘지 그램 노트북인 줄 알고 가져가면 어떡하지조마조마했지만 여기는 한국 멀쩡하다 무사하다 드뎌 내 품에 안겼다 Welcome LG gram 안녕 흰색이라 시간 지나면 때 타겠지만 그건 그때 사정이고 화이트 못 잃어 진짜 가볍고 얇고 예쁘다 너무 만족스러운 소비다 그램 프로 더 얇아지고 더 빨라졌다더니큰 화면에 휴대성 좋은 가벼움빠른 로딩과 반응 속도 얼굴 인식 로그인까지 너무 맘에 들어요 주변에서 16인치 너무 클 거라고 했는데 블로그 쓰고 있는 지금의 나 너무 만족스러워요 화면은 크지만 무게는 가볍다구 근데 노트북을 너무 오랜만에 써봐서 친해질 시간이 조금 필요할 것 같아요 잘 지내자 우리 여기까지 내 돈 내산 LG 그램 노트북 후기였습니다 다음 포스팅은 노트북 액정필름 마우스 파우치 등등 악세사리 꿀 템들 정보 가져올게요
keyword_reviews01.xlsx,50m NAVER Corp 롯데하이마트 수원점경기도 수원시 권선구 경수대로 386예약오늘의 할 일 수원 롯데 하이마트 방문 및 가전 계약오늘은 아내와 함께 수원 권선동에 위치한 롯데 하이마트에 방문했다 대구에서 수원으로 오면서 우리는 34평에서 20평으로 평수를 줄이며 각종 가전을 정리했었다 대구에서 34평에 거주하며 계약이 만료되는 시점에서 전세사기 아닌 전세사기를 겪으며 수원의 20평대 아파트로 이사를 했기에 각종 가전 냉장고 에어컨 세탁기 스타일러 등등 을 헐값에 판매했다 이제 곧 다시 34평대 아파트로 이사를 하기에 우리는 필요했던 가전을 다시 구매했다 냉장고 4도어 TV 86인치 스타일러 세탁기 건조기 오늘 후기를 적을 노트북 LG gram pro 16인치 까지 구매했다 수원 롯데 하이마트에서 구매한 LG 가전지난번 수원 스타필드 내 위치한 트레이더스에서 가전 견적을 받아보았지만 생각보다 높은 가격에 인터넷 최저가도 알아보고 오늘 방문한 롯데 하이마트까지 견적을 비교해 보았을 때 롯데 하이마트가 가장 저렴했다 제휴카드 결제 상품권 캐시백 군인할인 등 적용시 노트북을 제외한 다른 가전은 이사 날짜에 맞춰 배송을 해놓았기에 오늘은 노트북만 후기를 적어본다 14세대 LG pram pro 16인치 언박싱모델 16Z90SP G AA50K Ultra5 16 256 화이트 14세대 LG gram pro 16인치 언박싱14세대 LG gram pro 16인치 언박싱14세대 LG gram pro 16인치 언박싱LG gram pro 첫 번째 장점 gram이라는 이름답게 상당히 가볍다 LG gram은 말 그대로 gram 단위의 무게라는 게 가장 큰 장점이다 현재 사용 중이던 노트북은 5년 전 내가 미국으로 교육을 갈 때 친형이 사준 DELL 노트북이었다 이 노트북은 현재까지도 아주 잘 사용하고 있었는데 노트북 자체 무게와 충전기까지 함께 휴대하고 다니기에는 상당한 무게가 있었다 iPad Pro 모델도 함께 사용하고 있는데 정품 키보드 케이스를 함께 착용하면 iPad 무게도 상당하다 그러나 LG gram은 아이패트보다도 가볍게 느껴졌다 충전기를 함께 휴대하더라도 iPad를 정품 키보드 케이스를 착용한 무게보다 상당히 가볍게 느껴졌다 이 점은 정말 gram만의 독보적인 장점이다 LG gram pro 충전기 및 충전 케이블충전 케이블도 양방향 C 타입이며 충전기 휴대폰 충전기 크기와 무게로 상당히 가벼웠다 LG gram pro 두 번째 장점 하이마트에서 제공하는 한컴 및 MS오피스 평생 구독다른 가전매장과 비교해 보았을 때 장점이라고 생각이 들었던 부분은 가격을 제외하고도 Window 11 기본 탑재 및 한컴오피스 MS오피스 평생 구독이었다 아내와 내가 방문했던 다른 매장에서는 LG gram 구매 시 한컴오피스는 개별 구매해야 하며 MS오피스 1년만 무료로 제공해 주었다 Window 11은 모두 기본 아내와 나는 노트북을 사용할 때 한컴오피스 및 MS오피스를 주로 사용하는데 이 부분이 다른 매장가 비교해 보았을 때 상당히 좋았다 LG gram pro 세 번째 장점 간편한 안드로이드 및 ios 연동아내는 중학교 때부터 삼성 휴대폰 이하 갤럭시 안드로이드 을 사용하고 나는 아이폰 이하 ios 을 사용한다 이전 DELL 노트북에서는 삼성 안드로이드 및 애플 ios를 연동하는데 어려움이 있었으며 PC를 잘 다룰지 모르는 점 양해 바랍니다 iPad 역시 안드로이드 연동이 어렵다는 단점이 있었다 삼성 노트북의 경우에도 아이폰 ios 연동이 어렵다는 단점이 있었지만 LG는 휴대폰 사업을 포기해서인지 삼성 안드로이드 및 애플 ios 연동이 너무나도 쉽다 LG gram Link 라는 애플리케이션을 통해 간편하게 안드로이드 휴대폰 및 애플 아이폰을 연동할 수 있으며 연동 후 파일전송이 매우 간편하고 빠르다 LG gram Link 애플리케이션 화면아내와 나는 신문물을 경험했다 PC 및 프로그램을 잘 다루시는 분들이 보시기에 귀엽게 보이시겠지만 우리는 현재 기술력을 잘 다루지 못했기에 참 신기했다 LG gram pro 네 번째 장점 하이마트에서 구매 시 제공되는 사은품현재 롯데 하이마트에서는 LG gram 구매 시 gram 정품 무선 마우스 외 사은품을 증정해 준다 logitech 무선 키보드 logitech 무선 마우스 2TB 외장하드 13만 원 상당의 외장하드를 4만 5천 원에 구매 이 중 1가지를 선택 우리는 logitech 무선 키보드 화이트 를 선택했다 정품 gram 무선 마우스 및 사은품 logitech 무선 키보드 나는 독특하게 PC 용품을 수집하는 취미 아닌 취미를 가지고 있었다 예쁜 마우스 또는 키보드 헤드셋 등을 보게 되면 구매하고 싶은 충동이 들기도 한다 우리 집에는 사용하지 않는 유 무선 마우스 및 유 무선 키보드들이 많다 아내와 나는 굳이 이 사은품을 받길 원치 않았지만 어쩔 수 없이 선택하고 받아왔다 2TB 용량의 외장하드를 다소 저렴한 가격에 구매할 수 있지만 작년에 1TB 용량의 외장하드를 구매하였기에 이 우리에게 불필요했기에 구매의사가 없었다 컴퓨터 CPU의 성능이나 RAM 그래픽 카드 등 전문적인 부분은 잘 모르기에 직관적인 내용만 후기를 작성해 보았다 결론적으로 LG gram pro는 가볍고 빠르며 타 기업의 제품과 연동이 쉽다 정도로 정리할 수 있겠다 이후 하이마트에서 모든 결제를 마친 후 아내의 친한 친구 최근 출산 집에 방문하여 아가도 보고 집 계약을 위해 광교 풍경채 어바니티에 방문하여 계약서도 작성하였다 오늘도 참 많은 일들이 있었다 오늘 하루도 참 감사하다 수원롯데하이마트 하이마트가전 lg가전 14세대gram gram grampro grampro16인치 logitech lggramlink 한컴오피스 ms오피스
